square,total_internet_activity,observed_intervals,coverage
1313,45056.471378883594,8784,1.0
1314,45056.471378883594,8784,1.0
1315,45056.471378883594,8784,1.0
1405,45056.471378883594,8784,1.0
1408,45056.471378883594,8784,1.0
1409,45056.471378883594,8784,1.0
1410,45056.471378883594,8784,1.0
1412,45056.471378883594,8784,1.0
1413,45056.471378883594,8784,1.0
1502,45056.471378883594,8784,1.0
1505,45056.471378883594,8784,1.0
1508,45056.471378883594,8784,1.0
1509,45056.471378883594,8784,1.0
1510,45056.471378883594,8784,1.0
1512,45056.471378883594,8784,1.0
1513,45056.471378883594,8784,1.0
1602,45056.471378883594,8784,1.0
1603,45056.471378883594,8784,1.0
1604,45056.471378883594,8784,1.0
1608,45056.471378883594,8784,1.0
1609,45056.471378883594,8784,1.0
1708,45056.471378883594,8784,1.0
88,45040.30621046673,8784,1.0
89,45040.306210466726,8784,1.0
90,45040.306210466726,8784,1.0
1414,45035.569300255294,8784,1.0
596,45019.88449417859,8784,1.0
1707,45012.420302409424,8784,1.0
6033,45002.13944811992,8784,1.0
1112,44991.15943974184,8784,1.0
1304,44985.132896850504,8784,1.0
1706,44955.31617208444,8784,1.0
1704,44759.84459487978,8784,1.0
1806,44749.32719821967,8784,1.0
5804,44711.93988819543,8784,1.0
9405,44661.158381707144,8784,1.0
4474,44606.48899527608,4729,0.5383652094717668
3811,44598.65313619131,8784,1.0
2760,44590.81170573261,8784,1.0
1021,44508.94562774376,8784,1.0
2426,44493.66411652721,8784,1.0
1111,44474.245445553206,8784,1.0
1605,44420.983985465304,8784,1.0
1702,44368.06248096357,8784,1.0
1110,44359.466541292015,8784,1.0
1601,44300.86655657672,8784,1.0
2330,44299.94504385867,8784,1.0
1210,44297.23663195178,8784,1.0
1030,44257.48465917576,8784,1.0
2064,44248.09449844689,8784,1.0
1404,43991.0819257223,8784,1.0
5510,43921.043422862254,8784,1.0
4676,43830.49457189077,8782,0.9997723132969034
1109,43754.319970245044,8784,1.0
1114,43751.43452816855,8784,1.0
1288,43736.10226415489,8784,1.0
87,43677.4461249814,8784,1.0
595,43669.91006129686,8784,1.0
1402,43635.17499672049,8784,1.0
1705,43582.74570466654,8784,1.0
1504,43530.84802804146,8784,1.0
1607,43455.38783459243,8784,1.0
187,43448.67834790854,8784,1.0
1920,43435.285326178826,8784,1.0
1215,43401.35094529046,8784,1.0
9916,43394.451862384805,8784,1.0
1620,43125.31266478107,8784,1.0
2558,43089.99822615243,8784,1.0
1820,43079.767052232135,8784,1.0
1703,42966.471868136665,8784,1.0
1563,42963.213133323894,8784,1.0
1665,42948.1816650689,8784,1.0
1802,42941.919594738756,8784,1.0
2023,42897.07061720871,8784,1.0
1960,42777.841567416675,8784,1.0
1012,42771.88999274163,8784,1.0
818,42767.74586148143,8784,1.0
2628,42612.21890455415,8784,1.0
1664,42595.15258399178,8784,1.0
1763,42595.15258399178,8784,1.0
1764,42595.15258399178,8784,1.0
1861,42595.15258399178,8784,1.0
1863,42595.15258399178,8784,1.0
1961,42595.15258399178,8784,1.0
1962,42595.15258399178,8784,1.0
1965,42595.15258399178,8784,1.0
2063,42595.15258399178,8784,1.0
1662,42595.152583991774,8784,1.0
1663,42595.152583991774,8784,1.0
1762,42595.152583991774,8784,1.0
1862,42595.152583991774,8784,1.0
1864,42595.152583991774,8784,1.0
1963,42595.152583991774,8784,1.0
1964,42595.152583991774,8784,1.0
4003,42592.396154138725,8784,1.0
1865,42591.263040727696,8784,1.0
1765,42590.13704061697,8784,1.0
1761,42589.51529356109,8784,1.0
1562,42578.646096610275,8784,1.0
1805,42575.88034724866,8784,1.0
1803,42573.98263515267,8784,1.0
1661,42521.32174102147,8784,1.0
1860,42478.99388462903,8784,1.0
1022,42449.58852954132,8784,1.0
1760,42426.42060330076,8784,1.0
1461,42426.24848805298,8784,1.0
1561,42405.37792893269,8784,1.0
2159,42397.65436958305,8784,1.0
6126,42326.687764126145,8784,1.0
1807,42293.73406843512,8784,1.0
1296,42205.777876412845,8784,1.0
1606,42184.53783914048,8784,1.0
1204,42180.97591989422,8784,1.0
520,42083.561355326914,8784,1.0
1013,42067.102599290185,8784,1.0
2503,42067.04114622211,8784,1.0
4674,42031.0929759483,5361,0.6103142076502732
1501,42005.87773169626,8784,1.0
1303,41886.4722345728,8784,1.0
1720,41869.84785992516,8784,1.0
311,41832.07130347182,8784,1.0
5002,41748.352951098175,8784,1.0
2360,41659.37564794052,8784,1.0
2258,41630.557721087804,8784,1.0
2259,41630.557721087804,8784,1.0
2357,41630.557721087804,8784,1.0
2358,41630.557721087804,8784,1.0
2359,41630.557721087804,8784,1.0
2457,41630.557721087804,8784,1.0
2458,41630.557721087804,8784,1.0
2459,41630.557721087804,8784,1.0
2460,41630.557721087804,8784,1.0
2559,41630.557721087804,8784,1.0
2560,41630.557721087804,8784,1.0
6029,41612.61334612899,8784,1.0
2158,41595.46526728438,8784,1.0
718,41455.319032555264,8784,1.0
1904,41454.11415589873,8784,1.0
419,41430.08352306938,8784,1.0
420,41430.08352306938,8784,1.0
518,41430.08352306938,8784,1.0
519,41430.08352306938,8784,1.0
618,41430.08352306938,8784,1.0
619,41430.08352306938,8784,1.0
1804,41404.581478971835,8784,1.0
9505,41390.60899836124,8784,1.0
893,41152.221978169386,8784,1.0
1011,41084.77332284675,8784,1.0
1903,41068.577991221086,8784,1.0
289,41041.779817091694,8784,1.0
1725,41037.794742957616,8784,1.0
517,41034.07206424392,8784,1.0
2004,40945.33803548305,8784,1.0
6801,40916.40520860581,8784,1.0
918,40891.58632480585,8784,1.0
1503,40879.55269470993,8784,1.0
410,40865.22660126319,8784,1.0
6025,40850.156722490865,8784,1.0
321,40845.62775282587,8784,1.0
2005,40754.37127723281,8784,1.0
1308,40730.553858382984,8784,1.0
1010,40457.906049204714,8784,1.0
1115,40396.16062000321,8784,1.0
6332,40343.668942224234,8784,1.0
1406,40288.40002101209,8784,1.0
6024,40217.16195945114,8784,1.0
5603,40215.235727040694,8784,1.0
1905,40209.969968843114,8784,1.0
617,40124.641548626874,8784,1.0
418,40121.62306987115,8784,1.0
2223,40110.49254101454,8784,1.0
5009,40110.2338045413,8784,1.0
1014,39983.90352066377,8784,1.0
5832,39957.8653401999,8784,1.0
1028,39913.72897478985,8784,1.0
9406,39854.046398950624,8784,1.0
2673,39833.11525289625,8784,1.0
1906,39813.25819714809,8784,1.0
1417,39796.50405054126,8784,1.0
694,39770.3417642038,8784,1.0
1116,39668.42767374178,8784,1.0
6231,39656.44273401047,8784,1.0
1015,39653.798682689936,8784,1.0
1701,39620.228254396876,8784,1.0
2573,39461.763522840716,8784,1.0
1520,39452.19200065682,8784,1.0
1216,39425.64580145488,8784,1.0
2224,39424.11798505346,8784,1.0
1020,39336.026675000445,8784,1.0
9816,39300.146624181536,8784,1.0
2476,39275.98297774433,8784,1.0
2123,39253.40611675992,8784,1.0
123,39215.69631596989,8784,1.0
1009,39207.83951260663,8784,1.0
914,39176.534824209244,8784,1.0
5933,39059.13683261373,8784,1.0
2576,39034.720772509296,8784,1.0
1092,39033.74800336674,8784,1.0
915,38958.23379976926,8784,1.0
907,38938.47698984517,8784,1.0
1998,38826.49200036481,8784,1.0
2527,38786.65248596746,8784,1.0
2222,38744.28148039623,8784,1.0
1104,38739.59169802741,8784,1.0
2475,38734.8602719217,8784,1.0
2574,38734.8602719217,8784,1.0
2575,38734.8602719217,8784,1.0
6122,38497.0076377299,8784,1.0
5503,38484.19967828971,8784,1.0
6130,38406.78111063392,8784,1.0
1403,38403.32313319086,8784,1.0
5833,38396.61036379079,8784,1.0
5931,38396.61036379079,8784,1.0
5932,38396.61036379079,8784,1.0
6032,38396.61036379079,8784,1.0
6031,38396.44258349084,8784,1.0
6132,38394.30652692242,8784,1.0
6131,38393.75031742959,8784,1.0
6232,38393.648709249595,8784,1.0
1108,38391.94397125617,8784,1.0
6030,38391.69589083376,8784,1.0
908,38336.394799414964,8784,1.0
190,38257.21684798168,8784,1.0
2104,38176.96953843299,8784,1.0
189,38108.50588065994,8784,1.0
392,38000.6544846066,8784,1.0
5703,37936.76815647772,8784,1.0
1004,37932.68828978615,8784,1.0
1622,37898.78116635091,8784,1.0
6023,37888.08455490336,8784,1.0
2225,37883.61469071584,8784,1.0
2226,37883.61469071584,8784,1.0
2325,37883.61469071584,8784,1.0
2326,37883.61469071584,8784,1.0
386,37869.657236989035,8784,1.0
2227,37865.783604432814,8784,1.0
1203,37796.72089730145,8784,1.0
9510,37767.383471810004,8784,1.0
285,37606.30817014344,8784,1.0
906,37535.9081807226,8784,1.0
717,37497.80064998126,8784,1.0
808,37452.19261607757,8784,1.0
222,37448.82456040802,8784,1.0
1728,37410.27405083994,8784,1.0
291,37398.3206847935,8784,1.0
320,37298.39677631876,8784,1.0
1401,37210.76852714553,8784,1.0
2021,37200.56693564436,8784,1.0
1407,37149.2838348437,8784,1.0
401,37147.31085309287,8784,1.0
1521,37129.10637424943,8784,1.0
9815,37044.224691123,8784,1.0
1202,37030.62301154097,8784,1.0
1117,36981.172945502185,8784,1.0
585,36965.66334879465,8784,1.0
1102,36944.91251946958,8784,1.0
2127,36942.641532629226,8784,1.0
6223,36920.27779432255,8784,1.0
801,36914.247172920026,8784,1.0
1721,36891.137583064905,8784,1.0
807,36866.279154506126,8784,1.0
1319,36849.77128570871,8784,1.0
1316,36834.60745384313,8784,1.0
411,36812.54565343682,8784,1.0
904,36799.53113002112,8784,1.0
1421,36796.57047433765,8784,1.0
1829,36790.2042988992,8784,1.0
1927,36790.2042988992,8784,1.0
1928,36790.2042988992,8784,1.0
2027,36790.2042988992,8784,1.0
2028,36790.2042988992,8784,1.0
2128,36790.2042988992,8784,1.0
1729,36790.20429889919,8784,1.0
1827,36790.20429889919,8784,1.0
1828,36790.20429889919,8784,1.0
1926,36790.20429889919,8784,1.0
702,36770.6296313936,8784,1.0
905,36734.29202953376,8784,1.0
1621,36692.31227962058,8784,1.0
1018,36636.73666842489,8784,1.0
9909,36627.11223843692,8784,1.0
1302,36620.471840054786,8784,1.0
1929,36616.16720475541,8784,1.0
1103,36615.75300754861,8784,1.0
806,36611.08748547746,8784,1.0
607,36609.442555560716,8784,1.0
1101,36572.75523694588,8784,1.0
2025,36562.78323709335,8784,1.0
817,36526.05922898244,8784,1.0
2006,36523.05913598131,8784,1.0
903,36482.88799569002,8784,1.0
707,36446.808871018875,8784,1.0
803,36440.01707882966,8784,1.0
804,36436.2327756172,8784,1.0
512,36432.81843930715,8784,1.0
501,36416.18759385364,8784,1.0
502,36416.18759385364,8784,1.0
503,36416.18759385364,8784,1.0
504,36416.18759385364,8784,1.0
505,36416.18759385364,8784,1.0
506,36416.18759385364,8784,1.0
601,36416.18759385364,8784,1.0
602,36416.18759385364,8784,1.0
603,36416.18759385364,8784,1.0
604,36416.18759385364,8784,1.0
605,36416.18759385364,8784,1.0
606,36416.18759385364,8784,1.0
701,36416.18759385364,8784,1.0
703,36416.18759385364,8784,1.0
704,36416.18759385364,8784,1.0
705,36416.18759385364,8784,1.0
706,36416.18759385364,8784,1.0
805,36416.18759385364,8784,1.0
901,36416.18759385364,8784,1.0
902,36416.18759385364,8784,1.0
1001,36416.18759385364,8784,1.0
1201,36416.18759385364,8784,1.0
1301,36416.18759385364,8784,1.0
186,36362.009808867275,8784,1.0
1320,36347.54183303211,8784,1.0
1220,36344.41028285426,8784,1.0
2125,36339.06699690068,8784,1.0
1321,36314.41955481881,8784,1.0
1186,36290.133169231776,8784,1.0
912,36270.235578988264,8784,1.0
913,36266.87869258686,8784,1.0
1120,36266.00296551237,8784,1.0
1019,36261.1096260775,8784,1.0
1119,36261.1096260775,8784,1.0
802,36229.57195729892,8784,1.0
507,36212.97457297055,8784,1.0
2228,36170.854751812796,8784,1.0
1002,36145.71665669826,8784,1.0
1219,36016.78052133413,8784,1.0
1730,35956.58334628875,8784,1.0
1921,35939.96859871143,8784,1.0
1221,35850.61354549606,8784,1.0
2327,35838.99991816794,8784,1.0
1105,35802.77359232285,8784,1.0
6189,35731.19509773478,8773,0.998747723132969
1826,35723.21017661678,8784,1.0
708,35697.43550567882,8784,1.0
1023,35696.826790765976,8784,1.0
1533,35681.272306005056,8784,1.0
3105,35666.43342333313,8784,1.0
4907,35628.756857618784,8784,1.0
2029,35621.37959531379,8784,1.0
1003,35524.406443739135,8784,1.0
1208,35421.74278257611,8784,1.0
417,35407.418694324675,8784,1.0
608,35377.34265579076,8784,1.0
513,35271.43177816071,8784,1.0
613,35237.51769758789,8784,1.0
1830,35203.73349763355,8784,1.0
508,35177.52304849238,8784,1.0
2124,35170.09084239252,8784,1.0
509,35098.69559486876,8784,1.0
510,35098.69559486876,8784,1.0
609,35098.69559486876,8784,1.0
610,35098.69559486876,8784,1.0
709,35076.10395277081,8784,1.0
611,35066.073648060854,8784,1.0
6225,35048.904771547546,8784,1.0
511,35035.561176462485,8784,1.0
1821,35034.88853567453,8784,1.0
715,35022.38241726209,8784,1.0
313,35004.06183894521,8784,1.0
813,34971.45567625632,8784,1.0
710,34929.3471319644,8784,1.0
9608,34870.41870043788,8784,1.0
412,34855.00055675496,8784,1.0
413,34855.00055675496,8784,1.0
414,34854.00457866184,8784,1.0
514,34815.58679321979,8784,1.0
809,34815.08152953221,8784,1.0
711,34773.102376681476,8784,1.0
910,34769.17681364089,8784,1.0
714,34765.864423877545,8784,1.0
911,34757.15376996732,8784,1.0
312,34749.580512066634,8784,1.0
810,34745.13072629471,8784,1.0
811,34745.13072629471,8784,1.0
812,34745.13072629471,8784,1.0
909,34745.13072629471,8784,1.0
1017,34715.03524529445,8784,1.0
917,34666.50204561281,8784,1.0
1420,34612.04002665885,8784,1.0
9908,34578.80452911581,8784,1.0
614,34574.28515823576,8784,1.0
916,34562.689685430596,8784,1.0
515,34548.20815244705,8784,1.0
816,34542.56121088816,8784,1.0
319,34522.07515298928,8784,1.0
716,34514.93505374166,8784,1.0
615,34501.4356881809,8784,1.0
5311,34461.79353553265,8784,1.0
1922,34424.5772831014,8784,1.0
1217,34397.20781583608,8784,1.0
1016,34363.40872968419,8784,1.0
1925,34299.6566083723,8784,1.0
4775,34291.61779517936,5824,0.663023679417122
493,34231.287159424784,8784,1.0
2427,34176.03508709071,8784,1.0
415,34083.94087128226,8784,1.0
616,34074.002560521374,8784,1.0
6022,34045.061925414135,8784,1.0
6191,34014.61690066948,8784,1.0
23,33977.25538386009,8784,1.0
6123,33968.74894128087,8784,1.0
6124,33968.74894128087,8784,1.0
6125,33968.74894128087,8784,1.0
6224,33968.74894128087,8784,1.0
6021,33968.082920611545,8784,1.0
516,33892.084308179976,8784,1.0
1416,33875.68899186794,8784,1.0
2126,33854.94605320745,8784,1.0
1306,33815.551289375726,8784,1.0
1318,33726.657892786134,8784,1.0
796,33690.02102160118,8784,1.0
6190,33678.692621795286,8773,0.998747723132969
2129,33599.347494464426,8784,1.0
5706,33560.387436451914,8784,1.0
3804,33471.227267385046,8784,1.0
1317,33459.79320378022,8784,1.0
315,33287.579583814564,8784,1.0
416,33137.564111991145,8784,1.0
2802,33131.5570518068,8784,1.0
1722,33068.831273982294,8784,1.0
1629,33058.668443057555,8784,1.0
381,33027.90498864523,8784,1.0
221,33008.309190959655,8784,1.0
211,32978.46921015145,8784,1.0
1218,32973.23843258136,8784,1.0
1121,32919.03192298305,8784,1.0
388,32806.067692947094,8784,1.0
318,32605.42652586083,8784,1.0
314,32586.405595120053,8784,1.0
1522,32385.104300493094,8784,1.0
2026,32342.401422834493,8784,1.0
111,32254.230292381802,8784,1.0
1726,32206.152683513315,8784,1.0
1822,32182.74189516663,8784,1.0
2229,32176.003162118923,8784,1.0
1130,32077.005463129328,8784,1.0
287,32047.387225179955,8784,1.0
316,32016.98387674625,8784,1.0
22,31919.690192860508,8784,1.0
122,31916.15053766789,8784,1.0
1027,31909.000059534672,8784,1.0
21,31906.123244261576,8784,1.0
20,31895.917289927536,8784,1.0
19,31894.924875268563,8784,1.0
121,31893.206686871396,8784,1.0
18,31892.624549043627,8784,1.0
17,31892.60015805871,8784,1.0
117,31892.558038325937,8784,1.0
118,31892.558038325937,8784,1.0
119,31892.558038325937,8784,1.0
120,31892.558038325937,8784,1.0
216,31892.558038325937,8784,1.0
217,31892.558038325937,8784,1.0
218,31892.558038325937,8784,1.0
219,31892.558038325937,8784,1.0
220,31892.558038325937,8784,1.0
317,31892.558038325937,8784,1.0
1118,31892.310093187123,8784,1.0
1731,31781.53120899454,8784,1.0
9906,31734.448229712514,8784,1.0
5403,31721.754138010918,8784,1.0
1930,31646.379497598267,8784,1.0
2003,31537.16042002095,8784,1.0
86,31452.745665002785,8784,1.0
116,31441.54068962935,8784,1.0
594,31340.783256574876,8784,1.0
5608,31247.11372846401,8784,1.0
1422,31205.75551060414,8784,1.0
1006,31171.38683734097,8784,1.0
4573,30935.550963484427,4910,0.5589708561020036
1831,30898.54260957592,8784,1.0
3407,30843.63875768499,8784,1.0
6602,30773.962368954835,8784,1.0
215,30674.3711955255,8784,1.0
288,30574.893073726915,8784,1.0
9506,30409.00217381161,8784,1.0
2328,30336.412352164054,8784,1.0
5001,30268.321406744722,8784,1.0
1630,30230.23193259823,8784,1.0
1187,30218.88940579279,8784,1.0
2428,30120.151347946485,8784,1.0
2528,30104.947235152045,8784,1.0
2702,30052.461016223042,8784,1.0
383,29977.630806552996,8784,1.0
1189,29975.706879110086,8784,1.0
4805,29922.320312119125,8784,1.0
1329,29916.87938001334,8784,1.0
2024,29830.13329591753,8784,1.0
685,29816.828560274877,8784,1.0
1289,29778.661686217027,8784,1.0
2098,29774.298720374434,8784,1.0
2299,29774.298720374434,8784,1.0
2399,29774.298720374434,8784,1.0
2400,29774.298720374434,8784,1.0
1085,29759.118257436483,8784,1.0
1005,29686.328044888298,8784,1.0
2329,29659.087518908193,8784,1.0
1228,29650.622490882015,8784,1.0
2199,29641.947288765336,8784,1.0
696,29634.295821408065,8784,1.0
5103,29619.96507184663,8784,1.0
1089,29603.727162314564,8784,1.0
1086,29588.375703220547,8784,1.0
486,29587.19502739842,8784,1.0
487,29587.19502739842,8784,1.0
488,29587.19502739842,8784,1.0
489,29587.19502739842,8784,1.0
490,29587.19502739842,8784,1.0
586,29587.19502739842,8784,1.0
587,29587.19502739842,8784,1.0
588,29587.19502739842,8784,1.0
589,29587.19502739842,8784,1.0
590,29587.19502739842,8784,1.0
686,29587.19502739842,8784,1.0
687,29587.19502739842,8784,1.0
688,29587.19502739842,8784,1.0
689,29587.19502739842,8784,1.0
690,29587.19502739842,8784,1.0
785,29587.19502739842,8784,1.0
786,29587.19502739842,8784,1.0
789,29587.19502739842,8784,1.0
885,29587.19502739842,8784,1.0
886,29587.19502739842,8784,1.0
889,29587.19502739842,8784,1.0
986,29587.19502739842,8784,1.0
987,29587.19502739842,8784,1.0
988,29587.19502739842,8784,1.0
989,29587.19502739842,8784,1.0
1087,29587.19502739842,8784,1.0
1088,29587.19502739842,8784,1.0
1188,29587.19502739842,8784,1.0
491,29585.588337955443,8784,1.0
790,29576.365391554333,8784,1.0
788,29542.121835246176,8784,1.0
387,29538.894811926144,8784,1.0
787,29523.453185830243,8784,1.0
985,29494.147338159775,8784,1.0
1310,29464.475672967743,8784,1.0
1626,29389.716541101476,8784,1.0
888,29263.85857527743,8784,1.0
9809,29259.694304950965,8784,1.0
390,29259.24094721686,8784,1.0
887,29246.543065641778,8784,1.0
11,29196.1540402167,8784,1.0
890,29133.36662841667,8784,1.0
591,29099.02342983315,8784,1.0
1523,28965.246312580373,8784,1.0
1524,28965.246312580373,8784,1.0
1525,28965.246312580373,8784,1.0
1526,28965.246312580373,8784,1.0
1623,28965.246312580373,8784,1.0
1624,28965.246312580373,8784,1.0
1625,28965.246312580373,8784,1.0
1723,28965.246312580373,8784,1.0
1132,28961.22844589351,8784,1.0
1527,28957.170099168787,8784,1.0
1528,28895.40822803904,8784,1.0
1529,28878.814105625763,8784,1.0
1530,28878.814105625763,8784,1.0
1328,28878.529077098636,8784,1.0
1427,28864.677626306988,8784,1.0
391,28852.415495313537,8784,1.0
1322,28833.823197115806,8784,1.0
1428,28776.665657782887,8784,1.0
1327,28701.92235337238,8784,1.0
1425,28634.293425678894,8784,1.0
814,28624.555556045987,8784,1.0
290,28586.57700216895,8784,1.0
2099,28556.85846294849,8784,1.0
1430,28547.861218724272,8784,1.0
1924,28547.112889325923,8784,1.0
1424,28532.60809389485,8784,1.0
1423,28523.375554813854,8784,1.0
1429,28499.326687600937,8784,1.0
1426,28490.249854512353,8784,1.0
990,28313.19609958042,8784,1.0
1227,28300.870493941646,8784,1.0
1127,28225.594427284796,8784,1.0
2300,28220.666770699994,8784,1.0
1025,28182.512188309018,8784,1.0
1026,28182.512188309018,8784,1.0
1323,28182.512188309018,8784,1.0
9806,28180.349649902586,8784,1.0
1324,28173.339039279457,8784,1.0
9808,28170.521342642558,8784,1.0
1222,28150.200935406996,8784,1.0
1431,28147.10983262693,8784,1.0
1325,28139.292244555356,8784,1.0
1126,28137.43404700797,8784,1.0
1125,28113.788925135686,8784,1.0
1326,28105.43120230446,8784,1.0
1223,28101.155358832326,8784,1.0
1224,28096.687742606402,8784,1.0
1124,28096.40035378552,8784,1.0
1122,28096.079981354396,8784,1.0
1123,28096.079981354396,8784,1.0
1225,28096.079981354396,8784,1.0
1226,28096.079981354396,8784,1.0
1231,28096.079981354396,8784,1.0
1232,28096.079981354396,8784,1.0
1330,28096.079981354396,8784,1.0
1331,28096.079981354396,8784,1.0
1332,27988.38813575222,8784,1.0
1229,27943.507745442075,8784,1.0
492,27917.533190367758,8784,1.0
1824,27858.283766356293,8784,1.0
1628,27855.780213088117,8784,1.0
1823,27757.192983652287,8784,1.0
82,27724.064882700535,8784,1.0
